donation_id,company_id,company_name,candidate_name,race,party,state,amount,year(raw),year,house,senate,dem,rep,northeast,midwest,south,west,is_after_2016
246,C00428623,Google Inc,"Walden, Greg",House,R,OR,10000,2012,2,1,0,0,1,0,0,0,1,0
247,C00428623,Google Inc,"Waters, Maxine",House,D,CA,1000,2012,2,1,0,1,0,0,0,0,1,0
248,C00428623,Google Inc,"Watt, Melvin L",House,D,NC,3500,2012,2,1,0,1,0,0,0,1,0,0
249,C00428623,Google Inc,"Waxman, Henry",House,D,CA,7000,2012,2,1,0,1,0,0,0,0,1,0
250,C00428623,Google Inc,"Welch, Peter",House,D,VT,2000,2012,2,1,0,1,0,1,0,0,0,0
251,C00428623,Google Inc,"Whitfield, Ed",House,R,KY,2000,2012,2,1,0,0,1,0,0,1,0,0
252,C00428623,Google Inc,"Yoder, Kevin",House,R,KS,3000,2012,2,1,0,0,1,0,1,0,0,0
253,C00428623,Google Inc,"Barrasso, John A",Senate,R,WY,10000,2012,2,0,1,0,1,0,0,0,1,0
254,C00428623,Google Inc,"Baucus, Max",Senate,D,MT,1000,2012,2,0,1,1,0,0,0,0,1,0
255,C00428623,Google Inc,"Begich, Mark",Senate,D,AK,3000,2012,2,0,1,1,0,0,0,0,0,0
256,C00428623,Google Inc,"Bennet, Michael",Senate,D,CO,3000,2012,2,0,1,1,0,0,0,0,1,0
257,C00428623,Google Inc,"Brown, Scott",Senate,R,MA,10000,2012,2,0,1,0,1,1,0,0,0,0
258,C00428623,Google Inc,"Brown, Sherrod",Senate,D,OH,5000,2012,2,0,1,1,0,0,1,0,0,0
259,C00428623,Google Inc,"Cardin, Ben",Senate,D,MD,3500,2012,2,0,1,1,0,0,0,1,0,0
260,C00428623,Google Inc,"Carper, Tom",Senate,D,DE,7000,2012,2,0,1,1,0,0,0,1,0,0
261,C00428623,Google Inc,"Casey, Bob",Senate,D,PA,8500,2012,2,0,1,1,0,1,0,0,0,0
262,C00428623,Google Inc,"Chambliss, Saxby",Senate,R,GA,2500,2012,2,0,1,0,1,0,0,1,0,0
263,C00428623,Google Inc,"Coats, Dan",Senate,R,IN,1000,2012,2,0,1,0,1,0,1,0,0,0
264,C00428623,Google Inc,"Coons, Chris",Senate,D,DE,7000,2012,2,0,1,1,0,0,0,1,0,0
265,C00428623,Google Inc,"Corker, Bob",Senate,R,TN,8000,2012,2,0,1,0,1,0,0,1,0,0
266,C00428623,Google Inc,"Cornyn, John",Senate,R,TX,5000,2012,2,0,1,0,1,0,0,1,0,0
267,C00428623,Google Inc,"Cruz, Ted",Senate,R,TX,10000,2012,2,0,1,0,1,0,0,1,0,0
268,C00428623,Google Inc,"DeMint, Jim",Senate,R,SC,2000,2012,2,0,1,0,1,0,0,1,0,0
269,C00428623,Google Inc,"Durbin, Dick",Senate,D,IL,4500,2012,2,0,1,1,0,0,1,0,0,0
270,C00428623,Google Inc,"Feinstein, Dianne",Senate,D,CA,5000,2012,2,0,1,1,0,0,0,0,1,0
271,C00428623,Google Inc,"Fischer, Deb",Senate,R,NE,5000,2012,2,0,1,0,1,0,1,0,0,0
272,C00428623,Google Inc,"Flake, Jeff",Senate,R,AZ,10000,2012,2,0,1,0,1,0,0,0,1,0
273,C00428623,Google Inc,"Franken, Al",Senate,D,MN,2000,2012,2,0,1,1,0,0,1,0,0,0
274,C00428623,Google Inc,"Gillibrand, Kirsten",Senate,D,NY,9500,2012,2,0,1,1,0,1,0,0,0,0
275,C00428623,Google Inc,"Graham, Lindsey",Senate,R,SC,4000,2012,2,0,1,0,1,0,0,1,0,0
276,C00428623,Google Inc,"Grassley, Chuck",Senate,R,IA,2500,2012,2,0,1,0,1,0,1,0,0,0
277,C00428623,Google Inc,"Hagan, Kay R",Senate,D,NC,2500,2012,2,0,1,1,0,0,0,1,0,0
278,C00428623,Google Inc,"Hatch, Orrin G",Senate,R,UT,13000,2012,2,0,1,0,1,0,0,0,1,0
279,C00428623,Google Inc,"Heitkamp, Heidi",Senate,D,ND,2500,2012,2,0,1,1,0,0,1,0,0,0
280,C00428623,Google Inc,"Heller, Dean",Senate,R,NV,10000,2012,2,0,1,0,1,0,0,0,1,0
281,C00428623,Google Inc,"Hirono, Mazie K",Senate,D,HI,7500,2012,2,0,1,1,0,0,0,0,0,0
282,C00428623,Google Inc,"Johnson, Tim",Senate,D,SD,1000,2012,2,0,1,1,0,0,1,0,0,0
283,C00428623,Google Inc,"Kerry, John",Senate,D,MA,5000,2012,2,0,1,1,0,1,0,0,0,0
284,C00428623,Google Inc,"King, Angus",Senate,I,ME,10000,2012,2,0,1,0,0,1,0,0,0,0
285,C00428623,Google Inc,"Kirk, Mark",Senate,R,IL,1000,2012,2,0,1,0,1,0,1,0,0,0
286,C00428623,Google Inc,"Klobuchar, Amy",Senate,D,MN,5500,2012,2,0,1,1,0,0,1,0,0,0
287,C00428623,Google Inc,"Kyl, Jon",Senate,R,AZ,1000,2012,2,0,1,0,1,0,0,0,1,0
288,C00428623,Google Inc,"Leahy, Patrick",Senate,D,VT,0,2012,2,0,1,1,0,1,0,0,0,0
289,C00428623,Google Inc,"Lugar, Richard G",Senate,R,IN,5000,2012,2,0,1,0,1,0,1,0,0,0
290,C00428623,Google Inc,"McCaskill, Claire",Senate,D,MO,5000,2012,2,0,1,1,0,0,1,0,0,0
291,C00428623,Google Inc,"McConnell, Mitch",Senate,R,KY,5000,2012,2,0,1,0,1,0,0,1,0,0
292,C00428623,Google Inc,"Menendez, Robert",Senate,D,NJ,3000,2012,2,0,1,1,0,1,0,0,0,0
293,C00428623,Google Inc,"Moran, Jerry",Senate,R,KS,5000,2012,2,0,1,0,1,0,1,0,0,0
294,C00428623,Google Inc,"Murphy, Christopher S",Senate,D,CT,5000,2012,2,0,1,1,0,1,0,0,0,0
295,C00428623,Google Inc,"Nelson, Bill",Senate,D,FL,7500,2012,2,0,1,1,0,0,0,1,0,0
296,C00428623,Google Inc,"Paul, Rand",Senate,R,KY,2500,2012,2,0,1,0,1,0,0,1,0,0
297,C00428623,Google Inc,"Portman, Rob",Senate,R,OH,5000,2012,2,0,1,0,1,0,1,0,0,0
298,C00428623,Google Inc,"Pryor, Mark",Senate,D,AR,5000,2012,2,0,1,1,0,0,0,1,0,0
299,C00428623,Google Inc,"Reid, Harry",Senate,D,NV,4000,2012,2,0,1,1,0,0,0,0,1,0
300,C00428623,Google Inc,"Rockefeller, Jay",Senate,D,WV,6500,2012,2,0,1,1,0,0,0,1,0,0
301,C00428623,Google Inc,"Rubio, Marco",Senate,R,FL,1000,2012,2,0,1,0,1,0,0,1,0,0
302,C00428623,Google Inc,"Schumer, Charles E",Senate,D,NY,5000,2012,2,0,1,1,0,1,0,0,0,0
303,C00428623,Google Inc,"Shelby, Richard C",Senate,R,AL,1000,2012,2,0,1,0,1,0,0,1,0,0
304,C00428623,Google Inc,"Snowe, Olympia",Senate,R,ME,500,2012,2,0,1,0,1,1,0,0,0,0
305,C00428623,Google Inc,"Stabenow, Debbie",Senate,D,MI,9000,2012,2,0,1,1,0,0,1,0,0,0
306,C00428623,Google Inc,"Tester, Jon",Senate,D,MT,10000,2012,2,0,1,1,0,0,0,0,1,0
307,C00428623,Google Inc,"Thune, John",Senate,R,SD,2000,2012,2,0,1,0,1,0,1,0,0,0
308,C00428623,Google Inc,"Toomey, Pat",Senate,R,PA,5500,2012,2,0,1,0,1,1,0,0,0,0
309,C00428623,Google Inc,"Udall, Mark",Senate,D,CO,8000,2012,2,0,1,1,0,0,0,0,1,0
310,C00428623,Google Inc,"Warner, Mark",Senate,D,VA,5000,2012,2,0,1,1,0,0,0,1,0,0
311,C00428623,Google Inc,"Whitehouse, Sheldon",Senate,D,RI,6500,2012,2,0,1,1,0,1,0,0,0,0
312,C00428623,Google Inc,"Wicker, Roger",Senate,R,MS,6000,2012,2,0,1,0,1,0,0,1,0,0
313,C00428623,Google Inc,"Wyden, Ron",Senate,D,OR,6000,2012,2,0,1,1,0,0,0,0,1,0
314,C00428623,Google Inc,"Bachus, Spencer",House,R,AL,5000,2014,4,1,0,0,1,0,0,1,0,0
315,C00428623,Google Inc,"Barr, Andy",House,R,KY,2000,2014,4,1,0,0,1,0,0,1,0,0
316,C00428623,Google Inc,"Barrow, John",House,D,GA,5000,2014,4,1,0,1,0,0,0,1,0,0
317,C00428623,Google Inc,"Bass, Karen",House,D,CA,5000,2014,4,1,0,1,0,0,0,0,1,0
318,C00428623,Google Inc,"Becerra, Xavier",House,D,CA,7500,2014,4,1,0,1,0,0,0,0,1,0
319,C00428623,Google Inc,"Benishek, Dan",House,R,MI,1000,2014,4,1,0,0,1,0,1,0,0,0
320,C00428623,Google Inc,"Bera, Ami",House,D,CA,3000,2014,4,1,0,1,0,0,0,0,1,0
321,C00428623,Google Inc,"Bilirakis, Gus",House,R,FL,1000,2014,4,1,0,0,1,0,0,1,0,0
322,C00428623,Google Inc,"Bishop, Rob",House,R,UT,2000,2014,4,1,0,0,1,0,0,0,1,0
323,C00428623,Google Inc,"Bishop, Timothy H",House,D,NY,1000,2014,4,1,0,1,0,1,0,0,0,0
324,C00428623,Google Inc,"Black, Diane",House,R,TN,1000,2014,4,1,0,0,1,0,0,1,0,0
325,C00428623,Google Inc,"Blackburn, Marsha",House,R,TN,2500,2014,4,1,0,0,1,0,0,1,0,0
326,C00428623,Google Inc,"Boehner, John",House,R,OH,10000,2014,4,1,0,0,1,0,1,0,0,0
327,C00428623,Google Inc,"Bonamici, Suzanne",House,D,OR,3000,2014,4,1,0,1,0,0,0,0,1,0
328,C00428623,Google Inc,"Boustany, Charles Jr",House,R,LA,3000,2014,4,1,0,0,1,0,0,1,0,0
329,C00428623,Google Inc,"Brady, Kevin",House,R,TX,3000,2014,4,1,0,0,1,0,0,1,0,0
330,C00428623,Google Inc,"Brooks, Susan",House,R,IN,2000,2014,4,1,0,0,1,0,1,0,0,0
331,C00428623,Google Inc,"Brownley, Julia",House,D,CA,3000,2014,4,1,0,1,0,0,0,0,1,0
332,C00428623,Google Inc,"Buchanan, Vernon",House,R,FL,1000,2014,4,1,0,0,1,0,0,1,0,0
333,C00428623,Google Inc,"Bucshon, Larry",House,R,IN,2000,2014,4,1,0,0,1,0,1,0,0,0
334,C00428623,Google Inc,"Burgess, Michael",House,R,TX,1000,2014,4,1,0,0,1,0,0,1,0,0
335,C00428623,Google Inc,"Butterfield, G K",House,D,NC,4500,2014,4,1,0,1,0,0,0,1,0,0
336,C00428623,Google Inc,"Byrne, Bradley",House,R,AL,2000,2014,4,1,0,0,1,0,0,1,0,0
337,C00428623,Google Inc,"Camp, Dave",House,R,MI,5000,2014,4,1,0,0,1,0,1,0,0,0
338,C00428623,Google Inc,"Cantor, Eric",House,R,VA,5750,2014,4,1,0,0,1,0,0,1,0,0
339,C00428623,Google Inc,"Capps, Lois",House,D,CA,5000,2014,4,1,0,1,0,0,0,0,1,0
340,C00428623,Google Inc,"Capuano, Michael E",House,D,MA,3000,2014,4,1,0,1,0,1,0,0,0,0
341,C00428623,Google Inc,"Cardenas, Tony",House,D,CA,1000,2014,4,1,0,1,0,0,0,0,1,0
342,C00428623,Google Inc,"Carney, John",House,D,DE,1000,2014,4,1,0,1,0,0,0,1,0,0
343,C00428623,Google Inc,"Castor, Kathy",House,D,FL,4000,2014,4,1,0,1,0,0,0,1,0,0
344,C00428623,Google Inc,"Castro, Joaquin",House,D,TX,1000,2014,4,1,0,1,0,0,0,1,0,0
345,C00428623,Google Inc,"Chabot, Steve",House,R,OH,3000,2014,4,1,0,0,1,0,1,0,0,0
346,C00428623,Google Inc,"Chaffetz, Jason",House,R,UT,10000,2014,4,1,0,0,1,0,0,0,1,0
347,C00428623,Google Inc,"Chu, Judy",House,D,CA,5000,2014,4,1,0,1,0,0,0,0,1,0
348,C00428623,Google Inc,"Cicilline, David",House,D,RI,3000,2014,4,1,0,1,0,1,0,0,0,0
349,C00428623,Google Inc,"Clarke, Yvette D",House,D,NY,1000,2014,4,1,0,1,0,1,0,0,0,0
350,C00428623,Google Inc,"Cleaver, Emanuel",House,D,MO,2500,2014,4,1,0,1,0,0,1,0,0,0
351,C00428623,Google Inc,"Clyburn, James E",House,D,SC,10000,2014,4,1,0,1,0,0,0,1,0,0
352,C00428623,Google Inc,"Coble, Howard",House,R,NC,1000,2014,4,1,0,0,1,0,0,1,0,0
353,C00428623,Google Inc,"Coffman, Mike",House,R,CO,2000,2014,4,1,0,0,1,0,0,0,1,0
354,C00428623,Google Inc,"Cohen, Steve",House,D,TN,4000,2014,4,1,0,1,0,0,0,1,0,0
355,C00428623,Google Inc,"Cole, Tom",House,R,OK,2000,2014,4,1,0,0,1,0,0,1,0,0
356,C00428623,Google Inc,"Collins, Doug",House,R,GA,1000,2014,4,1,0,0,1,0,0,1,0,0
357,C00428623,Google Inc,"Conaway, Mike",House,R,TX,2000,2014,4,1,0,0,1,0,0,1,0,0
358,C00428623,Google Inc,"Connolly, Gerry",House,D,VA,6000,2014,4,1,0,1,0,0,0,1,0,0
359,C00428623,Google Inc,"Conyers, John Jr",House,D,MI,5000,2014,4,1,0,1,0,0,1,0,0,0
360,C00428623,Google Inc,"Courtney, Joe",House,D,CT,1000,2014,4,1,0,1,0,1,0,0,0,0
361,C00428623,Google Inc,"Cramer, Kevin",House,R,ND,1000,2014,4,1,0,0,1,0,1,0,0,0
362,C00428623,Google Inc,"Crowley, Joseph",House,D,NY,7500,2014,4,1,0,1,0,1,0,0,0,0
363,C00428623,Google Inc,"Davis, Danny K",House,D,IL,3000,2014,4,1,0,1,0,0,1,0,0,0
364,C00428623,Google Inc,"Davis, Rodney",House,R,IL,2000,2014,4,1,0,0,1,0,1,0,0,0
365,C00428623,Google Inc,"DeFazio, Peter",House,D,OR,4000,2014,4,1,0,1,0,0,0,0,1,0
366,C00428623,Google Inc,"DeGette, Diana",House,D,CO,5000,2014,4,1,0,1,0,0,0,0,1,0
367,C00428623,Google Inc,"DeLauro, Rosa L",House,D,CT,2000,2014,4,1,0,1,0,1,0,0,0,0
368,C00428623,Google Inc,"DelBene, Suzan",House,D,WA,5000,2014,4,1,0,1,0,0,0,0,1,0
369,C00428623,Google Inc,"Denham, Jeff",House,R,CA,5000,2014,4,1,0,0,1,0,0,0,1,0
370,C00428623,Google Inc,"DeSantis, Ron",House,R,FL,2000,2014,4,1,0,0,1,0,0,1,0,0
371,C00428623,Google Inc,"Desaulnier, Mark",House,D,CA,2500,2014,4,1,0,1,0,0,0,0,1,0
372,C00428623,Google Inc,"Deutch, Ted",House,D,FL,5000,2014,4,1,0,1,0,0,0,1,0,0
373,C00428623,Google Inc,"Dingell, Debbie",House,D,MI,2500,2014,4,1,0,1,0,0,1,0,0,0
374,C00428623,Google Inc,"Doggett, Lloyd",House,D,TX,3000,2014,4,1,0,1,0,0,0,1,0,0
375,C00428623,Google Inc,"Doyle, Mike",House,D,PA,6000,2014,4,1,0,1,0,1,0,0,0,0
376,C00428623,Google Inc,"Duckworth, Tammy",House,D,IL,2000,2014,4,1,0,1,0,0,1,0,0,0
377,C00428623,Google Inc,"Edwards, Donna",House,D,MD,2000,2014,4,1,0,1,0,0,0,1,0,0
378,C00428623,Google Inc,"Ellmers, Renee",House,R,NC,3000,2014,4,1,0,0,1,0,0,1,0,0
379,C00428623,Google Inc,"Engel, Eliot L",House,D,NY,3000,2014,4,1,0,1,0,1,0,0,0,0
380,C00428623,Google Inc,"Eshoo, Anna",House,D,CA,10000,2014,4,1,0,1,0,0,0,0,1,0
381,C00428623,Google Inc,"Esty, Elizabeth",House,D,CT,2000,2014,4,1,0,1,0,1,0,0,0,0
382,C00428623,Google Inc,"Farenthold, Blake",House,R,TX,5000,2014,4,1,0,0,1,0,0,1,0,0
383,C00428623,Google Inc,"Fitzpatrick, Michael G",House,R,PA,1000,2014,4,1,0,0,1,1,0,0,0,0
384,C00428623,Google Inc,"Forbes, Randy",House,R,VA,2000,2014,4,1,0,0,1,0,0,1,0,0
385,C00428623,Google Inc,"Franks, Trent",House,R,AZ,2500,2014,4,1,0,0,1,0,0,0,1,0
386,C00428623,Google Inc,"Fudge, Marcia L",House,D,OH,2000,2014,4,1,0,1,0,0,1,0,0,0
387,C00428623,Google Inc,"Garamendi, John",House,D,CA,1000,2014,4,1,0,1,0,0,0,0,1,0
388,C00428623,Google Inc,"Garcia, Joe",House,D,FL,5000,2014,4,1,0,1,0,0,0,1,0,0
389,C00428623,Google Inc,"Garrett, Scott",House,R,NJ,4000,2014,4,1,0,0,1,1,0,0,0,0
390,C00428623,Google Inc,"Gibbs, Bob",House,R,OH,1000,2014,4,1,0,0,1,0,1,0,0,0
391,C00428623,Google Inc,"Goodlatte, Bob",House,R,VA,10000,2014,4,1,0,0,1,0,0,1,0,0
392,C00428623,Google Inc,"Gowdy, Trey",House,R,SC,4000,2014,4,1,0,0,1,0,0,1,0,0
393,C00428623,Google Inc,"Graves, Sam",House,R,MO,5000,2014,4,1,0,0,1,0,1,0,0,0
394,C00428623,Google Inc,"Graves, Tom",House,R,GA,1000,2014,4,1,0,0,1,0,0,1,0,0
395,C00428623,Google Inc,"Griffith, Morgan",House,R,VA,1000,2014,4,1,0,0,1,0,0,1,0,0
396,C00428623,Google Inc,"Guthrie, Brett",House,R,KY,1500,2014,4,1,0,0,1,0,0,1,0,0
397,C00428623,Google Inc,"Gutierrez, Luis V",House,D,IL,1000,2014,4,1,0,1,0,0,1,0,0,0
398,C00428623,Google Inc,"Hahn, Janice",House,D,CA,2000,2014,4,1,0,1,0,0,0,0,1,0
399,C00428623,Google Inc,"Harper, Gregg",House,R,MS,1000,2014,4,1,0,0,1,0,0,1,0,0
400,C00428623,Google Inc,"Hastings, Doc",House,R,WA,2500,2014,4,1,0,0,1,0,0,0,1,0
401,C00428623,Google Inc,"Heck, Joe",House,R,NV,3000,2014,4,1,0,0,1,0,0,0,1,0
402,C00428623,Google Inc,"Hensarling, Jeb",House,R,TX,5000,2014,4,1,0,0,1,0,0,1,0,0
403,C00428623,Google Inc,"Himes, Jim",House,D,CT,1000,2014,4,1,0,1,0,1,0,0,0,0
404,C00428623,Google Inc,"Holding, George",House,R,NC,3000,2014,4,1,0,0,1,0,0,1,0,0
405,C00428623,Google Inc,"Honda, Mike",House,D,CA,4000,2014,4,1,0,1,0,0,0,0,1,0
406,C00428623,Google Inc,"Hoyer, Steny H",House,D,MD,10000,2014,4,1,0,1,0,0,0,1,0,0
407,C00428623,Google Inc,"Huffman, Jared",House,D,CA,1000,2014,4,1,0,1,0,0,0,0,1,0
408,C00428623,Google Inc,"Hurt, Robert",House,R,VA,1000,2014,4,1,0,0,1,0,0,1,0,0
409,C00428623,Google Inc,"Israel, Steve",House,D,NY,4000,2014,4,1,0,1,0,1,0,0,0,0
410,C00428623,Google Inc,"Issa, Darrell",House,R,CA,10000,2014,4,1,0,0,1,0,0,0,1,0
411,C00428623,Google Inc,"Jackson Lee, Sheila",House,D,TX,2000,2014,4,1,0,1,0,0,0,1,0,0
412,C00428623,Google Inc,"Jeffries, Hakeem",House,D,NY,5000,2014,4,1,0,1,0,1,0,0,0,0
413,C00428623,Google Inc,"Jenkins, Lynn",House,R,KS,3000,2014,4,1,0,0,1,0,1,0,0,0
414,C00428623,Google Inc,"Johnson, Bill",House,R,OH,2000,2014,4,1,0,0,1,0,1,0,0,0
415,C00428623,Google Inc,"Johnson, Hank",House,D,GA,4000,2014,4,1,0,1,0,0,0,1,0,0
416,C00428623,Google Inc,"Johnson, Sam",House,R,TX,1000,2014,4,1,0,0,1,0,0,1,0,0
417,C00428623,Google Inc,"Jordan, Jim",House,R,OH,5000,2014,4,1,0,0,1,0,1,0,0,0
418,C00428623,Google Inc,"Joyce, David P",House,R,OH,2000,2014,4,1,0,0,1,0,1,0,0,0
419,C00428623,Google Inc,"Kelly, Mike",House,R,PA,2000,2014,4,1,0,0,1,1,0,0,0,0
420,C00428623,Google Inc,"Kennedy, Joe III",House,D,MA,3000,2014,4,1,0,1,0,1,0,0,0,0
421,C00428623,Google Inc,"Kildee, Dan",House,D,MI,2000,2014,4,1,0,1,0,0,1,0,0,0
422,C00428623,Google Inc,"Kind, Ron",House,D,WI,5000,2014,4,1,0,1,0,0,1,0,0,0
423,C00428623,Google Inc,"King, Pete",House,R,NY,1000,2014,4,1,0,0,1,1,0,0,0,0
424,C00428623,Google Inc,"Kinzinger, Adam",House,R,IL,2000,2014,4,1,0,0,1,0,1,0,0,0
425,C00428623,Google Inc,"Kline, John",House,R,MN,4000,2014,4,1,0,0,1,0,1,0,0,0
426,C00428623,Google Inc,"Kuster, Ann",House,D,NH,3000,2014,4,1,0,1,0,1,0,0,0,0
427,C00428623,Google Inc,"Labrador, Raul",House,R,ID,2000,2014,4,1,0,0,1,0,0,0,1,0
428,C00428623,Google Inc,"LaMalfa, Doug",House,R,CA,1000,2014,4,1,0,0,1,0,0,0,1,0
429,C00428623,Google Inc,"Lance, Leonard",House,R,NJ,1000,2014,4,1,0,0,1,1,0,0,0,0
430,C00428623,Google Inc,"Langevin, Jim",House,D,RI,2000,2014,4,1,0,1,0,1,0,0,0,0
431,C00428623,Google Inc,"Larsen, Rick",House,D,WA,2000,2014,4,1,0,1,0,0,0,0,1,0
432,C00428623,Google Inc,"Larson, John B",House,D,CT,4000,2014,4,1,0,1,0,1,0,0,0,0
433,C00428623,Google Inc,"Latham, Tom",House,R,IA,2000,2014,4,1,0,0,1,0,1,0,0,0
434,C00428623,Google Inc,"Latta, Robert E",House,R,OH,3000,2014,4,1,0,0,1,0,1,0,0,0
435,C00428623,Google Inc,"Lee, Barbara",House,D,CA,5000,2014,4,1,0,1,0,0,0,0,1,0
436,C00428623,Google Inc,"Levin, Sander",House,D,MI,3000,2014,4,1,0,1,0,0,1,0,0,0
437,C00428623,Google Inc,"Lewis, John",House,D,GA,2000,2014,4,1,0,1,0,0,0,1,0,0
438,C00428623,Google Inc,"Lieu, Ted",House,D,CA,2500,2014,4,1,0,1,0,0,0,0,1,0
439,C00428623,Google Inc,"Lipinski, Daniel",House,D,IL,1000,2014,4,1,0,1,0,0,1,0,0,0
440,C00428623,Google Inc,"LoBiondo, Frank",House,R,NJ,2000,2014,4,1,0,0,1,1,0,0,0,0
441,C00428623,Google Inc,"Lofgren, Zoe",House,D,CA,10000,2014,4,1,0,1,0,0,0,0,1,0
442,C00428623,Google Inc,"Long, Billy",House,R,MO,1000,2014,4,1,0,0,1,0,1,0,0,0
443,C00428623,Google Inc,"Love, Mia",House,R,UT,2500,2014,4,1,0,0,1,0,0,0,1,0
444,C00428623,Google Inc,"Lucas, Frank D",House,R,OK,2000,2014,4,1,0,0,1,0,0,1,0,0
445,C00428623,Google Inc,"Lujan, Ben Ray",House,D,NM,5000,2014,4,1,0,1,0,0,0,0,1,0
446,C00428623,Google Inc,"Maffei, Dan",House,D,NY,1000,2014,4,1,0,1,0,1,0,0,0,0
447,C00428623,Google Inc,"Maloney, Carolyn B",House,D,NY,2000,2014,4,1,0,1,0,1,0,0,0,0
448,C00428623,Google Inc,"Maloney, Sean Patrick",House,D,NY,3000,2014,4,1,0,1,0,1,0,0,0,0
449,C00428623,Google Inc,"Marchant, Kenny",House,R,TX,1000,2014,4,1,0,0,1,0,0,1,0,0
450,C00428623,Google Inc,"Marino, Tom",House,R,PA,2000,2014,4,1,0,0,1,1,0,0,0,0
451,C00428623,Google Inc,"Matheson, Jim",House,D,UT,2000,2014,4,1,0,1,0,0,0,0,1,0
452,C00428623,Google Inc,"Matsui, Doris",House,D,CA,7000,2014,4,1,0,1,0,0,0,0,1,0
453,C00428623,Google Inc,"McCarthy, Kevin",House,R,CA,10000,2014,4,1,0,0,1,0,0,0,1,0
454,C00428623,Google Inc,"McCaul, Michael",House,R,TX,5000,2014,4,1,0,0,1,0,0,1,0,0
455,C00428623,Google Inc,"McCollum, Betty",House,D,MN,1000,2014,4,1,0,1,0,0,1,0,0,0
456,C00428623,Google Inc,"McHenry, Patrick",House,R,NC,7000,2014,4,1,0,0,1,0,0,1,0,0
457,C00428623,Google Inc,"McKeon, Buck",House,R,CA,2500,2014,4,1,0,0,1,0,0,0,1,0
458,C00428623,Google Inc,"McKinley, David",House,R,WV,1000,2014,4,1,0,0,1,0,0,1,0,0
459,C00428623,Google Inc,"McNerney, Jerry",House,D,CA,5000,2014,4,1,0,1,0,0,0,0,1,0
460,C00428623,Google Inc,"Meadows, Mark",House,R,NC,2500,2014,4,1,0,0,1,0,0,1,0,0
461,C00428623,Google Inc,"Meehan, Patrick",House,R,PA,2000,2014,4,1,0,0,1,1,0,0,0,0
462,C00428623,Google Inc,"Meeks, Gregory W",House,D,NY,1000,2014,4,1,0,1,0,1,0,0,0,0
463,C00428623,Google Inc,"Mica, John L",House,R,FL,3000,2014,4,1,0,0,1,0,0,1,0,0
464,C00428623,Google Inc,"Miller, Candice S",House,R,MI,5000,2014,4,1,0,0,1,0,1,0,0,0
465,C00428623,Google Inc,"Miller, George",House,D,CA,1000,2014,4,1,0,1,0,0,0,0,1,0
466,C00428623,Google Inc,"Miller, Jeff",House,R,FL,2000,2014,4,1,0,0,1,0,0,1,0,0
467,C00428623,Google Inc,"Mullin, Markwayne",House,R,OK,2500,2014,4,1,0,0,1,0,0,1,0,0
468,C00428623,Google Inc,"Mulvaney, Mick",House,R,SC,2000,2014,4,1,0,0,1,0,0,1,0,0
469,C00428623,Google Inc,"Murphy, Patrick",House,D,FL,2000,2014,4,1,0,1,0,0,0,1,0,0
470,C00428623,Google Inc,"Murphy, Tim",House,R,PA,5000,2014,4,1,0,0,1,1,0,0,0,0
471,C00428623,Google Inc,"Nadler, Jerrold",House,D,NY,10000,2014,4,1,0,1,0,1,0,0,0,0
472,C00428623,Google Inc,"Neal, Richard E",House,D,MA,3500,2014,4,1,0,1,0,1,0,0,0,0
473,C00428623,Google Inc,"Noem, Kristi",House,R,SD,1000,2014,4,1,0,0,1,0,1,0,0,0
474,C00428623,Google Inc,"Nunes, Devin",House,R,CA,5000,2014,4,1,0,0,1,0,0,0,1,0
475,C00428623,Google Inc,"Olson, Pete",House,R,TX,2000,2014,4,1,0,0,1,0,0,1,0,0
476,C00428623,Google Inc,"Owens, Bill",House,D,NY,1000,2014,4,1,0,1,0,1,0,0,0,0
477,C00428623,Google Inc,"Pallone, Frank Jr",House,D,NJ,10000,2014,4,1,0,1,0,1,0,0,0,0
478,C00428623,Google Inc,"Paulsen, Erik",House,R,MN,3000,2014,4,1,0,0,1,0,1,0,0,0
479,C00428623,Google Inc,"Pelosi, Nancy",House,D,CA,10000,2014,4,1,0,1,0,0,0,0,1,0
480,C00428623,Google Inc,"Perlmutter, Ed",House,D,CO,2000,2014,4,1,0,1,0,0,0,0,1,0
481,C00428623,Google Inc,"Peters, Scott",House,D,CA,3000,2014,4,1,0,1,0,0,0,0,1,0
482,C00428623,Google Inc,"Pitts, Joe",House,R,PA,2000,2014,4,1,0,0,1,1,0,0,0,0
483,C00428623,Google Inc,"Pocan, Mark",House,D,WI,2000,2014,4,1,0,1,0,0,1,0,0,0
484,C00428623,Google Inc,"Poe, Ted",House,R,TX,4000,2014,4,1,0,0,1,0,0,1,0,0
485,C00428623,Google Inc,"Pompeo, Mike",House,R,KS,4000,2014,4,1,0,0,1,0,1,0,0,0
486,C00428623,Google Inc,"Price, David",House,D,NC,2000,2014,4,1,0,1,0,0,0,1,0,0
487,C00428623,Google Inc,"Price, Tom",House,R,GA,3000,2014,4,1,0,0,1,0,0,1,0,0
488,C00428623,Google Inc,"Quigley, Mike",House,D,IL,2000,2014,4,1,0,1,0,0,1,0,0,0
489,C00428623,Google Inc,"Rangel, Charles B",House,D,NY,1000,2014,4,1,0,1,0,1,0,0,0,0
490,C00428623,Google Inc,"Reed, Tom",House,R,NY,3000,2014,4,1,0,0,1,1,0,0,0,0
